Species,longitude,latitude
chlorocyanus_0,-69.2491677673,18.8925002427
chlorocyanus_0,-72.3824998473,19.7674998927
chlorocyanus_0,-71.1241670173,18.1925005227
chlorocyanus_0,-69.3575010573,18.4591670827
chlorocyanus_0,-68.9241678973,18.9925002027
chlorocyanus_0,-70.1491674073,18.4341670927
chlorocyanus_0,-71.7658334273,18.6091670227
chlorocyanus_0,-69.6908342573,19.0008335327
chlorocyanus_0,-69.2408344373,18.8425002627
chlorocyanus_0,-69.9075008373,19.2675000927
chlorocyanus_0,-70.3991673073,19.1675001327
chlorocyanus_0,-71.1158336873,19.4425000227
chlorocyanus_0,-70.4825006073,18.5841670327
chlorocyanus_0,-70.1825007273,18.4425004227
chlorocyanus_0,-71.6241668173,19.3175000727
chlorocyanus_0,-71.5991668273,19.3008334127
chlorocyanus_0,-68.4075014373,18.6258336827
chlorocyanus_0,-69.7158342473,18.9841668727
chlorocyanus_0,-72.5491664473,19.8258332027
chlorocyanus_1,-72.1908332573,18.6591670027
chlorocyanus_1,-73.3574994573,19.7008332527
chlorocyanus_1,-69.3325010673,18.4508337527
chlorocyanus_1,-71.2158336473,18.8175002727
chlorocyanus_1,-70.4325006273,19.1675001327
chlorocyanus_1,-71.5325001873,19.3008334127
chlorocyanus_1,-70.1741673973,18.3341671327
chlorocyanus_1,-70.6325005473,19.0091668627
chlorocyanus_1,-70.6491672073,19.4841666727
chlorocyanus_1,-69.0741678373,18.4425004227
chlorocyanus_1,-71.2325003073,18.7508336327
chlorocyanus_1,-70.6075005573,19.6924999227
chlorocyanus_1,-72.3991665073,19.5091666627
chlorocyanus_1,-73.3241661373,19.7174999127
chlorocyanus_1,-68.7408346373,18.1591672027
chlorocyanus_1,-68.6658346673,18.8508335927
chlorocyanus_1,-69.0825011673,18.9425002227
chlorocyanus_1,-72.3908331773,18.7258336427
chlorocyanus_1,-71.6158334873,18.6175003527
chlorocyanus_1,-70.6241672173,19.1758334627
chlorocyanus_1,-71.7241667773,18.5508337127
chlorocyanus_1,-71.9991666673,18.5091670627
chlorocyanus_1,-70.8741671173,19.2841667527
chlorocyanus_1,-69.5658343073,19.2258334427
chlorocyanus_1,-70.7158338473,19.7924998827
chlorocyanus_1,-71.6658334673,19.3258334027
chlorocyanus_1,-70.6825005273,19.4841666727
chlorocyanus_1,-70.0241674573,18.8258336027
chlorocyanus_1,-70.4575006173,18.6008336927
chlorocyanus_1,-71.2908336173,18.9091669027
chlorocyanus_1,-70.0158341273,18.7675002927
chlorocyanus_1,-71.7991667473,19.6258332827
chlorocyanus_1,-69.7075009173,19.2508334327
chlorocyanus_1,-70.7158338473,19.7508332327
chlorocyanus_1,-69.7075009173,19.2425001027
chlorocyanus_1,-69.0908344973,18.4591670827
chlorocyanus_1,-72.5408331173,19.8424998627
chlorocyanus_1,-71.5658335073,18.4258337627
chlorocyanus_1,-69.3908343773,18.9925002027
chlorocyanus_1,-70.5825005673,19.1591668027
chlorocyanus_1,-70.4991672673,19.2341667727
chlorocyanus_1,-70.0075007973,19.4008333727
chlorocyanus_1,-70.0241674573,18.8175002727
chlorocyanus_1,-70.5908338973,19.6591666027
chlorocyanus_1,-72.4324998273,19.4925000027
chlorocyanus_1,-72.2741665573,19.5341666527
chlorocyanus_1,-70.1325007473,18.3925004427
chlorocyanus_1,-71.6991667873,19.3091667427
chlorocyanus_1,-71.1075003573,18.4841670727
chlorocyanus_1,-69.9075008373,19.1758334627
chlorocyanus_1,-71.1491670073,19.5091666627
chlorocyanus_1,-70.0491674473,18.8258336027
chlorocyanus_1,-68.8991679073,18.6841669927
chlorocyanus_1,-69.7491675673,18.6008336927
chlorocyanus_1,-72.2908332173,18.6091670227
chlorocyanus_1,-69.2325011073,18.7841669527
chlorocyanus_1,-69.7241675773,19.2591667627
chlorocyanus_1,-72.0658333073,18.8841669127
chlorocyanus_1,-69.3325010673,18.4508337527
chlorocyanus_1,-70.6158338873,19.6008332927
chlorocyanus_1,-69.8825008473,19.1758334627
chlorocyanus_1,-72.1324999473,18.7341669727
chlorocyanus_1,-72.2658332273,18.5925003627
chlorocyanus_1,-70.6075005573,19.4675000127
chlorocyanus_1,-72.1074999573,18.9841668727
chlorocyanus_1,-71.5658335073,18.3758337827
chlorocyanus_1,-71.2575002973,18.7758336227
chlorocyanus_1,-68.7075013173,18.1258338827
chlorocyanus_1,-71.0825003673,19.6758332627
chlorocyanus_1,-70.3908339773,19.0091668627
chlorocyanus_1,-71.2075003173,18.7841669527
chlorocyanus_1,-70.9241670973,19.2841667527
chlorocyanus_1,-71.6575001373,18.5841670327
chlorocyanus_1,-72.5658331073,19.8258332027
chlorocyanus_1,-69.7241675773,19.0008335327
chlorocyanus_1,-72.2741665573,18.6175003527
chlorocyanus_1,-70.4741672773,18.5175003927
chlorocyanus_1,-69.4325010273,18.8175002727
chlorocyanus_1,-70.4325006273,19.2508334327
chlorocyanus_1,-70.5241672573,18.5008337327
chlorocyanus_1,-69.1991677873,18.7508336327
chlorocyanus_1,-72.1908332573,18.7341669727
chlorocyanus_1,-68.6408346773,18.8008336127
chlorocyanus_1,-69.3991677073,19.0008335327
chlorocyanus_1,-71.6575001373,18.5841670327
chlorocyanus_1,-72.2324999073,19.5091666627
chlorocyanus_1,-70.4241672973,19.1591668027
chlorocyanus_1,-69.9991674673,18.4925004027
chlorocyanus_1,-72.5408331173,19.5424999827
chlorocyanus_1,-70.5075005973,18.5258337227
chlorocyanus_1,-71.8075000773,18.5925003627
chlorocyanus_1,-71.6075001573,19.4008333727
chlorocyanus_1,-72.1074999573,18.6591670027
chlorocyanus_1,-69.1075011573,18.9008335727
chlorocyanus_1,-71.7908334173,18.5841670327
chlorocyanus_1,-70.0241674573,18.4758337427
chlorocyanus_1,-72.1574999373,18.7841669527
chlorocyanus_1,-70.5241672573,18.2425005027
chlorocyanus_1,-71.1325003473,18.4258337627
chlorocyanus_1,-69.5991676273,18.4675004127
chlorocyanus_1,-69.0991678273,18.9008335727
chlorocyanus_1,-70.1825007273,18.4508337527
chlorocyanus_1,-71.8075000773,18.8258336027
chlorocyanus_1,-71.9241666973,18.5841670327
chlorocyanus_1,-69.1325011473,18.9925002027
chlorocyanus_1,-70.7158338473,18.9175002327
chlorocyanus_1,-72.1741665973,19.5758333027
chlorocyanus_1,-72.3824998473,18.7341669727
chlorocyanus_1,-71.7491667673,18.6425003427
chlorocyanus_1,-70.5241672573,18.3675004527
chlorocyanus_1,-71.6991667873,19.2841667527
chlorocyanus_1,-70.3575006573,18.3175004727
chlorocyanus_1,-70.0825007673,19.0508335127
chlorocyanus_1,-70.6075005573,19.5674999727
chlorocyanus_1,-70.3825006473,19.1091668227
chlorocyanus_1,-70.6325005473,19.7091665827
chlorocyanus_1,-70.2075007173,18.4341670927
chlorocyanus_1,-69.8658341873,18.4841670727
chlorocyanus_1,-71.5491668473,19.2258334427
chlorocyanus_1,-70.1408340773,18.2841671527
chlorocyanus_1,-70.7158338473,19.4508333527
chlorocyanus_1,-69.7575008973,18.5425003827
chlorocyanus_1,-70.2991673473,18.3675004527
chlorocyanus_1,-69.9658341473,18.4425004227
chlorocyanus_1,-72.0658333073,18.9841668727
chlorocyanus_1,-70.4158339673,19.1925001227
chlorocyanus_1,-73.1241662173,18.8258336027
chlorocyanus_1,-69.5241676573,19.2841667527
chlorocyanus_1,-71.6491668073,19.3758333827
chlorocyanus_1,-71.4408335573,18.4925004027
chlorocyanus_1,-68.4241680973,18.6425003427
chlorocyanus_1,-70.6408338773,19.1425001427
chlorocyanus_1,-71.5491668473,18.4091671027
chlorocyanus_1,-71.9908333373,18.8091669427
chlorocyanus_1,-71.0575003773,18.7008336527
chlorocyanus_1,-70.5158339273,18.5591670427
chlorocyanus_1,-69.2991677473,19.2008334527
chlorocyanus_1,-69.8658341873,18.5175003927
chlorocyanus_1,-69.3575010573,19.0175001927
chlorocyanus_1,-70.0325007873,19.0258335227
chlorocyanus_1,-72.2824998873,18.6008336927
chlorocyanus_1,-70.8491671273,18.3841671127
chlorocyanus_1,-73.0074995973,18.8091669427
chlorocyanus_1,-70.6408338773,19.7258332427
chlorocyanus_1,-70.6075005573,19.7091665827
chlorocyanus_1,-72.0824999673,18.8175002727
chlorocyanus_1,-72.6741663973,18.9425002227
chlorocyanus_1,-71.7075001173,19.6174999527
chlorocyanus_1,-71.5241668573,18.7841669527
chlorocyanus_1,-72.0241666573,18.6341670127
chlorocyanus_1,-71.1491670073,19.4841666727
chlorocyanus_1,-72.0824999673,18.6175003527
chlorocyanus_1,-69.6158342873,18.4591670827
chlorocyanus_1,-68.6825013273,18.6425003427
chlorocyanus_1,-69.0491678473,18.9341668927
chlorocyanus_1,-71.1408336773,19.5091666627
chlorocyanus_1,-70.6075005573,19.4675000127
chlorocyanus_1,-70.6241672173,19.1508334727
chlorocyanus_1,-69.6825009273,18.5925003627
chlorocyanus_1,-70.0575007773,18.4175004327
chlorocyanus_1,-73.0658329073,18.7925002827
chlorocyanus_1,-70.7408338373,18.9091669027
chlorocyanus_1,-71.5658335073,19.2341667727
chlorocyanus_1,-70.4658339473,18.3841671127
chlorocyanus_1,-70.4825006073,18.5425003827
chlorocyanus_1,-71.7241667773,18.8841669127
chlorocyanus_1,-69.9908341373,18.4675004127
chlorocyanus_1,-70.7408338373,18.6091670227
chlorocyanus_1,-72.1074999573,18.7508336327
chlorocyanus_1,-70.2325007073,18.2341671727
chlorocyanus_1,-68.7158346473,18.6508336727
chlorocyanus_1,-71.6658334673,19.3175000727
chlorocyanus_1,-70.2241673773,18.4675004127
chlorocyanus_1,-69.5908342973,18.4758337427
chlorocyanus_1,-70.0658341073,19.0341668527
chlorocyanus_1,-69.1241678173,18.9341668927
chlorocyanus_1,-69.4241676973,18.9841668727
chlorocyanus_1,-69.3991677073,19.0591668427
chlorocyanus_1,-68.9241678973,18.4341670927
chlorocyanus_1,-71.2408336373,18.7591669627
chlorocyanus_1,-69.4408343573,19.2758334227
chlorocyanus_1,-68.5991680273,18.3925004427
chlorocyanus_1,-69.0658345073,18.4341670927
chlorocyanus_1,-70.7491671673,18.6091670227
chlorocyanus_1,-69.8991675073,19.2425001027
chlorocyanus_1,-71.5325001873,19.7258332427
chlorocyanus_1,-72.5824997673,19.1675001327
chlorocyanus_1,-69.6491676073,19.0341668527
chlorocyanus_1,-72.1574999373,19.5674999727
chlorocyanus_1,-70.6741671973,19.7258332427
chlorocyanus_1,-71.1658336673,19.4091667027
chlorocyanus_1,-72.0908332973,18.7675002927
chlorocyanus_1,-70.5575005773,19.4008333727
chlorocyanus_1,-71.9658333473,18.5091670627
chlorocyanus_1,-70.2408340373,18.2508338327
chlorocyanus_1,-70.9075004373,19.2925000827
chlorocyanus_1,-71.6741667973,19.6424999427
chlorocyanus_1,-71.6908334573,18.8425002627
chlorocyanus_1,-69.6658342673,19.0675001727
chlorocyanus_1,-70.1325007473,18.4341670927
chlorocyanus_1,-70.6325005473,19.1258334827
chlorocyanus_1,-72.0158333273,18.6258336827
chlorocyanus_1,-71.9908333373,18.5841670327
chlorocyanus_1,-70.6575005373,19.1258334827
chlorocyanus_1,-71.3908335773,18.4758337427
chlorocyanus_1,-72.6158330873,19.1508334727
chlorocyanus_1,-70.1908340573,18.4675004127
chlorocyanus_1,-72.5991664273,19.1508334727
chlorocyanus_1,-71.2741669573,18.8091669427
chlorocyanus_1,-71.1658336673,19.5174999927
chlorocyanus_1,-71.5491668473,18.3008338127
chlorocyanus_1,-71.2325003073,18.7841669527
chlorocyanus_1,-68.8325012673,18.9758335427
chlorocyanus_1,-68.8658345873,18.9508335527
chlorocyanus_1,-71.5325001873,19.7258332427
chlorocyanus_1,-70.8991671073,18.3341671327
chlorocyanus_1,-69.6408342773,18.4591670827
chlorocyanus_1,-70.0325007873,19.3758333827
chlorocyanus_1,-72.9824996073,18.7841669527
chlorocyanus_1,-70.3575006573,18.8341669327
chlorocyanus_1,-68.6491680073,18.3841671127
chlorocyanus_1,-70.2408340373,18.4925004027
chlorocyanus_1,-69.9741674773,19.3591667227
chlorocyanus_1,-69.6658342673,18.4591670827
chlorocyanus_1,-71.2408336373,19.5174999927
chlorocyanus_1,-68.8991679073,18.6925003227
chlorocyanus_1,-69.9991674673,18.5425003827
chlorocyanus_1,-71.1158336873,18.4425004227
chlorocyanus_1,-70.9158337673,18.7091669827
chlorocyanus_1,-72.2408332373,19.5258333227
chlorocyanus_1,-68.6408346773,18.8258336027
chlorocyanus_1,-72.1741665973,19.5674999727
chlorocyanus_1,-71.5658335073,18.3508337927
chlorocyanus_1,-72.0824999673,19.3175000727
chlorocyanus_1,-70.5825005673,19.6674999327
chlorocyanus_1,-72.5324997873,19.5091666627
chlorocyanus_1,-72.6241664173,19.1425001427
chlorocyanus_1,-70.0491674473,18.4008337727
chlorocyanus_1,-72.7324997073,19.0175001927
chlorocyanus_1,-70.4908339373,19.0425001827
chlorocyanus_1,-70.5741672373,19.5924999627
chlorocyanus_1,-68.9241678973,18.9758335427
chlorocyanus_1,-72.6241664173,19.1341668127
chlorocyanus_1,-69.2991677473,19.2008334527
chlorocyanus_1,-68.7158346473,18.6175003527
chlorocyanus_1,-69.4075010373,19.2508334327
chlorocyanus_1,-71.6991667873,19.3008334127
chlorocyanus_1,-69.4325010273,18.8091669427
chlorocyanus_1,-72.0908332973,18.7675002927
chlorocyanus_1,-68.9075012373,18.4091671027
chlorocyanus_1,-68.6741679973,18.5925003627
chlorocyanus_1,-68.8491679273,18.9675002127
chlorocyanus_1,-71.0575003773,19.6674999327
chlorocyanus_1,-69.8325008673,19.3258334027
chlorocyanus_1,-72.0991666273,19.3508333927
chlorocyanus_1,-72.5658331073,19.5008333327
chlorocyanus_1,-69.4075010373,18.7841669527
chlorocyanus_1,-69.1825011273,18.7758336227
chlorocyanus_1,-70.4908339373,18.3425004627
chlorocyanus_1,-70.6908338573,19.4591666827
chlorocyanus_1,-71.0241670573,19.6424999427
chlorocyanus_1,-70.3575006573,18.7925002827
chlorocyanus_1,-71.0825003673,18.7258336427
chlorocyanus_1,-71.3991669073,18.4675004127
chlorocyanus_1,-68.9075012373,18.9508335527
coelestinus_0,-73.9224329873,18.4756002627
coelestinus_0,-72.6141001773,18.1922670427
coelestinus_0,-73.8807663373,18.4672669327
coelestinus_0,-72.3057669673,18.4506002727
coelestinus_0,-72.3391002873,18.5506002327
coelestinus_0,-71.2641007173,17.9839337927
coelestinus_0,-71.1307674373,18.0756004227
coelestinus_0,-71.1391007673,18.0339337727
coelestinus_0,-71.1307674373,18.1672670527
coelestinus_0,-71.1474340973,18.0339337727
coelestinus_0,-72.3391002873,18.5006002527
coelestinus_0,-74.0224329473,18.4589336027
coelestinus_0,-72.5057668873,18.2339336927
coelestinus_0,-73.6640997573,18.3672669727
coelestinus_0,-72.6641001573,18.2006003727
coelestinus_0,-73.2474332573,18.3256003227
coelestinus_0,-71.2807673773,18.0672670927
coelestinus_0,-72.2807669773,18.3756003027
coelestinus_0,-73.0640999973,18.3339336527
coelestinus_0,-71.5974339173,18.1172670727
coelestinus_0,-73.3474332173,18.3089336627
coelestinus_0,-71.9891004273,18.2589336827
coelestinus_0,-74.0807662573,18.4756002627
coelestinus_0,-72.8307667573,18.4089336227
coelestinus_0,-71.2891007073,18.1256004027
coelestinus_0,-73.1057666473,18.4339336127
coelestinus_0,-71.2641007173,18.0172671127
coelestinus_0,-72.9557667073,18.4256002827
coelestinus_0,-71.6474338973,18.1172670727
coelestinus_0,-71.2224340673,18.1256004027
coelestinus_0,-73.6390997673,18.2672670127
coelestinus_0,-71.7724338473,18.1589337227
coelestinus_0,-72.4974335573,18.2589336827
coelestinus_0,-72.3807669373,18.5089335827
coelestinus_0,-74.1890995473,18.6256002027
coelestinus_0,-73.0724333273,18.3506003127
coelestinus_0,-73.8890996673,18.2922670027
coelestinus_0,-71.7307671973,18.1506003927
coelestinus_0,-74.1724328873,18.5922668827
coelestinus_0,-71.3807673373,17.7506005527
coelestinus_0,-72.5724335273,18.5006002527
coelestinus_0,-72.3474336173,18.5172669127
coelestinus_0,-72.0641003973,18.3089336627
coelestinus_0,-71.9807670973,18.2506003527
coelestinus_0,-71.7474338573,18.2422670227
coelestinus_0,-73.9057663273,18.3589336427
coelestinus_0,-71.2057674073,17.9756004627
coelestinus_0,-73.3140998973,18.2339336927
coelestinus_0,-73.9974329573,18.2756003427
coelestinus_0,-73.8724330073,18.3756003027
coelestinus_0,-72.5641001973,18.5256002427
coelestinus_0,-71.1724340873,18.1422670627
coelestinus_0,-72.2391003273,18.4922669227
coelestinus_0,-72.5057668873,18.2256003627
coelestinus_0,-71.7224338673,18.1256004027
coelestinus_0,-72.4891002273,18.5089335827
coelestinus_0,-73.2557665873,18.3339336527
coelestinus_0,-73.9390996473,18.4422669427
coelestinus_0,-71.4474339773,17.8256005227
coelestinus_0,-72.7641001173,18.4006002927
coelestinus_0,-73.9224329873,18.4172669527
coelestinus_0,-73.1557666273,18.3256003227
coelestinus_0,-71.7141005373,18.2506003527
coelestinus_0,-71.7891005073,18.1589337227
coelestinus_0,-71.8224338273,18.2422670227
coelestinus_0,-74.1390995673,18.4756002627
coelestinus_0,-73.4890998273,18.4922669227
coelestinus_0,-74.1807662173,18.5589335627
coelestinus_0,-72.3057669673,18.5339335727
coelestinus_0,-74.0474329373,18.5756002227
coelestinus_0,-71.9141004573,18.2006003727
coelestinus_0,-73.1807666173,18.3422669827
coelestinus_0,-72.9807666973,18.4172669527
coelestinus_0,-74.0057662873,18.4172669527
coelestinus_0,-73.9057663273,18.0922670827
coelestinus_0,-73.9140996573,18.3839336327
coelestinus_0,-74.1974328773,18.5256002427
coelestinus_0,-72.4141002573,18.5256002427
coelestinus_0,-72.9641000373,18.4006002927
coelestinus_0,-72.2391003273,18.5172669127
coelestinus_0,-73.0974333173,18.4256002827
coelestinus_0,-71.2474340573,17.9422671427
coelestinus_0,-71.2891007073,17.9589338027
coelestinus_0,-74.2140995373,18.6006002127
coelestinus_0,-72.5641001973,18.3589336427
coelestinus_0,-72.6391001673,18.4006002927
coelestinus_0,-73.2140999373,18.3422669827
coelestinus_0,-71.2391007273,17.9006004927
coelestinus_0,-72.2641003173,18.4756002627
coelestinus_0,-72.5974335173,18.3506003127
coelestinus_0,-73.0474333373,18.3839336327
coelestinus_0,-74.2640995173,18.5589335627
coelestinus_0,-72.8141000973,18.4172669527
coelestinus_0,-71.7641005173,18.0672670927
coelestinus_0,-72.9891000273,18.3922669627
coelestinus_0,-73.3974331973,18.3089336627
coelestinus_0,-71.1141007773,18.1756003827
coelestinus_0,-73.7807663773,18.2172670327
coelestinus_0,-72.2307669973,18.5256002427
coelestinus_0,-74.4140994573,18.5506002327
coelestinus_0,-71.7141005373,18.0839337527
coelestinus_0,-71.7557671873,18.1672670527
coelestinus_0,-71.6891005473,18.0089337827
coelestinus_0,-73.9140996573,18.4256002827
coelestinus_0,-73.6474330973,18.4172669527
coelestinus_0,-73.9390996473,18.4756002627
coelestinus_0,-71.2474340573,18.0839337527
coelestinus_0,-74.1390995673,18.4589336027
coelestinus_0,-72.5891001873,18.5172669127
coelestinus_0,-72.9807666973,18.4089336227
coelestinus_0,-73.9474329773,18.2589336827
coelestinus_0,-71.1391007673,18.0589337627
coelestinus_0,-72.5641001973,18.3506003127
coelestinus_0,-73.9807662973,18.2672670127
coelestinus_0,-71.0807674573,18.1756003827
coelestinus_0,-71.7307671973,18.2422670227
coelestinus_0,-72.3974335973,18.5339335727
coelestinus_0,-71.7307671973,18.1506003927
coelestinus_0,-71.2974340373,17.9089338227
coelestinus_0,-71.6474338973,18.0506004327
coelestinus_0,-72.8057667673,18.4172669527
coelestinus_0,-71.3141006973,18.0672670927
coelestinus_0,-71.1891007473,17.9839337927
coelestinus_0,-73.6474330973,18.3256003227
coelestinus_0,-73.4140998573,18.3006003327
coelestinus_0,-72.5641001973,18.5006002527
coelestinus_0,-73.3890998673,18.2922670027
coelestinus_0,-73.1224333073,18.4256002827
coelestinus_0,-72.6641001573,18.2172670327
coelestinus_0,-72.6057668473,18.4589336027
coelestinus_0,-71.1974340773,17.9756004627
coelestinus_0,-73.8724330073,18.1256004027
coelestinus_0,-73.3807665373,18.3089336627
coelestinus_0,-73.6140997773,18.4006002927
coelestinus_0,-74.1557662273,18.6506001927
coelestinus_0,-73.0724333273,18.3506003127
coelestinus_0,-72.7724334473,18.4006002927
coelestinus_0,-71.7141005373,18.2422670227
coelestinus_0,-71.7474338573,18.0839337527
coelestinus_0,-73.2390999273,18.3589336427
coelestinus_0,-74.4057661273,18.5422669027
coelestinus_0,-71.8224338273,18.2339336927
coelestinus_0,-71.3141006973,18.0672670927
coelestinus_0,-73.9807662973,18.4756002627
coelestinus_0,-73.6640997573,18.3672669727
coelestinus_0,-73.6807664173,18.4172669527
coelestinus_0,-71.9057671273,18.2006003727
coelestinus_0,-73.8640996773,18.3756003027
coelestinus_0,-74.0974329173,18.6172668727
coelestinus_0,-72.2807669773,18.3922669627
coelestinus_0,-71.4224339873,17.7756005427
coelestinus_0,-71.2307673973,17.9172671527
coelestinus_0,-72.5391002073,18.2672670127
coelestinus_0,-73.0890999873,18.4089336227
coelestinus_0,-72.3224336273,18.5672668927
coelestinus_0,-71.9974337573,18.2506003527
coelestinus_0,-71.2557673873,18.0422671027
coelestinus_0,-73.6224331073,18.3089336627
coelestinus_0,-71.2641007173,18.0422671027
coelestinus_0,-71.7057672073,18.0339337727
coelestinus_0,-73.8390996873,18.4422669427
coelestinus_0,-71.2807673773,17.9589338027
coelestinus_0,-71.2974340373,18.0839337527
coelestinus_0,-74.1724328873,18.6422668627
coelestinus_0,-73.9557663073,18.3006003327
coelestinus_0,-73.9390996473,18.1339337327
coelestinus_0,-71.1974340773,18.1339337327
coelestinus_0,-74.0974329173,18.5339335727
coelestinus_0,-73.6557664273,18.3839336327
coelestinus_0,-71.7557671873,18.2089337027
coelestinus_0,-74.0140996173,18.4756002627
coelestinus_0,-73.7724330473,18.6256002027
coelestinus_0,-73.8557663473,18.1006004127
coelestinus_0,-71.1391007673,18.2422670227
coelestinus_0,-71.9057671273,18.2089337027
coelestinus_1,-71.2724340473,18.1006004127
coelestinus_1,-71.1891007473,18.0256004427
coelestinus_1,-73.9140996573,18.1172670727
coelestinus_1,-73.0890999873,18.3756003027
coelestinus_1,-73.4890998273,18.5089335827
coelestinus_1,-72.2474336573,18.5172669127
coelestinus_1,-72.2807669773,18.3839336327
coelestinus_1,-73.0724333273,18.3422669827
coelestinus_1,-72.4724335673,18.5089335827
coelestinus_1,-71.1557674273,18.1089337427
coelestinus_1,-72.3224336273,18.2506003527
coelestinus_1,-72.3891002673,18.5089335827
coelestinus_1,-71.9807670973,18.3089336627
coelestinus_1,-71.2724340473,17.9256004827
coelestinus_1,-71.4307673173,17.8172671927
coelestinus_1,-71.8557671473,18.2422670227
coelestinus_1,-73.8474330173,18.4006002927
coelestinus_1,-71.7224338673,18.1756003827
coelestinus_1,-71.1974340773,18.0339337727
coelestinus_1,-71.7724338473,18.1422670627
coelestinus_1,-73.0557666673,18.3672669727
coelestinus_1,-72.9557667073,18.4172669527
coelestinus_1,-72.6141001773,18.3922669627
coelestinus_1,-71.3641006773,17.7589338827
coelestinus_1,-73.8890996673,18.4089336227
coelestinus_1,-72.8057667673,18.4006002927
coelestinus_1,-71.1641007573,18.0506004327
coelestinus_1,-72.2974336373,18.4089336227
coelestinus_1,-74.1224329073,18.5339335727
coelestinus_1,-73.6224331073,18.2756003427
coelestinus_1,-74.3974327973,18.5506002327
coelestinus_1,-71.6807672173,18.1089337427
coelestinus_1,-73.8640996773,18.3422669827
coelestinus_1,-72.2557669873,18.4089336227
coelestinus_1,-71.2307673973,17.9839337927
coelestinus_1,-74.2057662073,18.6589335227
coelestinus_1,-72.3891002673,18.5089335827
coelestinus_1,-71.7307671973,18.0339337727
coelestinus_1,-73.1640999573,18.3256003227
coelestinus_1,-74.1807662173,18.6422668627
coelestinus_1,-71.2974340373,17.9006004927
coelestinus_1,-71.6141005773,18.1172670727
coelestinus_1,-71.2891007073,18.1172670727
coelestinus_1,-72.4557669073,18.2506003527
coelestinus_1,-71.1974340773,18.1339337327
coelestinus_1,-71.7224338673,18.1672670527
coelestinus_1,-71.9724337673,18.3006003327
coelestinus_1,-73.8807663373,18.0756004227
coelestinus_1,-71.2641007173,17.9089338227
coelestinus_1,-71.1724340873,18.1339337327
coelestinus_1,-74.2807661773,18.5672668927
coelestinus_1,-72.3474336173,18.4839335927
coelestinus_1,-74.1057662473,18.5506002327
coelestinus_1,-74.4057661273,18.5839335527
coelestinus_1,-71.1141007773,18.2422670227
coelestinus_1,-71.6391005673,18.0922670827
coelestinus_1,-72.2557669873,18.5506002327
coelestinus_1,-72.6141001773,18.3589336427
coelestinus_1,-73.6807664173,18.3172669927
coelestinus_1,-71.2141007373,18.0839337527
coelestinus_1,-72.4224335873,18.2339336927
coelestinus_1,-73.6890997473,18.3756003027
coelestinus_1,-71.2891007073,18.1422670627
coelestinus_1,-73.6140997773,18.2922670027
coelestinus_1,-73.1390999673,18.4256002827
coelestinus_1,-71.1224341073,18.2256003627
coelestinus_1,-71.1974340773,18.0256004427
coelestinus_1,-72.2724336473,18.3839336327
coelestinus_1,-71.3057673673,18.0756004227
coelestinus_1,-73.3557665473,18.2839336727
coelestinus_1,-72.5891001873,18.4006002927
coelestinus_1,-72.5724335273,18.3756003027
coelestinus_1,-71.2724340473,18.1172670727
coelestinus_1,-74.0307662773,18.5839335527
coelestinus_1,-71.6307672373,18.0756004227
coelestinus_1,-71.2391007273,17.9589338027
coelestinus_1,-73.1057666473,18.3756003027
coelestinus_1,-73.0807666573,18.3756003027
coelestinus_1,-71.7141005373,18.2589336827
coelestinus_1,-73.9224329873,18.4006002927
coelestinus_1,-74.1807662173,18.6256002027
coelestinus_1,-71.6974338773,18.1172670727
coelestinus_1,-74.2140995373,18.6256002027
coelestinus_1,-72.5974335173,18.3339336527
coelestinus_1,-72.5557668673,18.5422669027
coelestinus_1,-73.8724330073,18.3006003327
coelestinus_1,-71.1557674273,18.0089337827
coelestinus_1,-74.1390995673,18.5339335727
coelestinus_1,-72.3891002673,18.5089335827
coelestinus_1,-72.9807666973,18.4339336127
coelestinus_1,-72.5807668573,18.3589336427
coelestinus_1,-71.2474340573,17.9506004727
coelestinus_1,-71.1391007673,18.0506004327
coelestinus_1,-73.6640997573,18.3506003127
coelestinus_1,-74.4140994573,18.5422669027
coelestinus_1,-72.5974335173,18.4006002927
coelestinus_1,-71.4641006373,17.8339338527
coelestinus_1,-72.9391000473,18.3922669627
coelestinus_1,-71.9641004373,18.2589336827
coelestinus_1,-73.1224333073,18.4422669427
coelestinus_1,-74.0307662773,18.4756002627
coelestinus_1,-73.9224329873,18.1422670627
coelestinus_1,-73.9474329773,18.4589336027
coelestinus_1,-73.8224330273,18.2922670027
coelestinus_1,-71.6141005773,18.1422670627
coelestinus_1,-71.1474340973,18.0256004427
coelestinus_1,-71.3724340073,17.7922672027
coelestinus_1,-73.8057663673,18.2672670127
coelestinus_1,-72.5891001873,18.4756002627
coelestinus_1,-73.8224330273,18.2672670127
coelestinus_1,-71.7474338573,18.1422670627
coelestinus_1,-72.6474334973,18.2256003627
coelestinus_1,-72.6141001773,18.4839335927
coelestinus_1,-71.2641007173,17.9839337927
coelestinus_1,-74.0307662773,18.5839335527
coelestinus_1,-71.2391007273,18.0006004527
coelestinus_1,-73.2724332473,18.3922669627
coelestinus_1,-71.1807674173,18.1172670727
coelestinus_1,-73.8557663473,18.4589336027
coelestinus_1,-73.1140999773,18.4339336127
coelestinus_1,-73.6724330873,18.2839336727
coelestinus_1,-74.2140995373,18.6256002027
coelestinus_1,-71.8391004873,18.2672670127
coelestinus_1,-71.6057672473,18.1506003927
